==43801== NVPROF is profiling process 43801, command: ./particlefilter_float -s 4 -n 1
==43801== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==43801== Profiling application: ./particlefilter_float -s 4 -n 1
==43801== Profiling result:
==43801== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"local_store_requests","Total number of local store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_tex_hit_rate","L2 Cache Hit Rate",0.204082%,0.204082%,0.204082%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"texture_load_requests","Total number of texture Load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"unique_warps_launched","Number of warps launched",31264,31264,31264
"Tesla P100-SXM2-16GB (0)","likelihood_kernel(double*, double*, double*, double*, double*, int*, int*, double*, unsigned char*, double*, double*, int, int, int, int, int, int, int*, double*)",14,"inst_per_warp","Instructions per warp",26023.066850,26495.444601,26320.329996
"Tesla P100-SXM2-16GB (0)","likelihood_kernel(double*, double*, double*, double*, double*, int*, int*, double*, unsigned char*, double*, double*, int, int, int, int, int, int, int*, double*)",14,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
